postal code,place name,latitude,longitude
30-020,Przebieczany,49.9817,20.1209
32-002,Brzegi,50.0343,20.1001
32-002,Mała Wieś,50.0042,20.106
32-014,Dąbrowa,50.0019,20.2512
32-020,Lednica Górna,49.9732,20.0836
32-420,Krakuszowice,49.9506,20.2397
30-066,Kraków,50.0645,19.9043
30-074,Kraków,50.0733,19.9194
30-077,Kraków,50.0758,19.9116
30-111,Kraków,50.0581,19.9174
30-148,Kraków,50.0787,19.874
30-214,Kraków,50.0619,19.892
30-238,Kraków,50.066,19.8463
30-243,Kraków,50.0438,19.825
30-332,Kraków,50.0428,19.9366
30-340,Kraków,50.0238,19.9193
30-508,Kraków,50.0453,19.9469
30-519,Kraków,50.0397,19.9438
30-521,Kraków,50.0418,19.9444
30-522,Kraków,50.0378,19.9418
30-809,Kraków,50.0167,19.9969
30-855,Kraków,50.0216,20.0168
31-019,Kraków,50.0633,19.9403
31-041,Kraków,50.0609,19.9403
31-071,Kraków,50.0518,19.9361
31-127,Kraków,50.0669,19.9263
31-213,Kraków,50.0915,19.9476
31-273,Kraków,50.0796,19.9218
31-316,Kraków,50.0857,19.9055
31-357,Kraków,50.0882,19.8988
31-409,Kraków,50.0865,19.9602
31-465,Kraków,50.08,19.9729
31-480,Kraków,50.0916,19.9816
31-539,Kraków,50.0583,19.9581
31-546,Kraków,50.0668,19.9677
31-567,Kraków,50.0568,19.9777
31-620,Kraków,50.0964,20.0098
31-637,Kraków,50.0931,20.0182
31-712,Kraków,50.1003,20.0537
31-763,Kraków,50.1046,20.0605
31-812,Kraków,50.09,20.0151
31-819,Kraków,50.0897,20.0179
31-826,Kraków,50.0914,20.0234
31-907,Kraków,50.0699,20.052
05-610,Rykały,51.6936,20.8144
26-804,Podgaje,51.606,21.0663
26-806,Stary Kadłubek,51.5861,21.0645
26-811,Korzeń,51.641,20.8795
26-811,Kostrzyn,51.5749,20.7332
06-400,Mieszki-Różki,52.831,20.6488
06-406,Dzbonie,52.9303,20.6969
06-406,Sosnowo,52.9384,20.7713
06-420,Stare Garnowo,52.7695,20.845
06-430,Strusinek,52.8024,20.7057
06-440,Kosmy-Pruszki,52.7586,20.6565
06-450,Ościsłowo,52.8326,20.4524
06-456,Młock-Kopacze,52.787,20.4501
06-460,Zakrzewo Wielkie,53.0069,20.5537
06-460,Strzelnia,53.0358,20.6296
06-461,Kalisz,52.94,20.6401
08-400,Unin,51.9075,21.699
08-400,Feliksin,51.8471,21.609
08-404,Gąsów,51.807,21.7029
08-420,Zasiadały,51.8519,21.8115
08-430,Kalinów,51.8378,21.8135
08-430,Huta Żelechowska,51.8238,21.9216
08-455,Ochodne,51.7411,21.8305
08-470,Wilga,51.8507,21.3787
08-480,Domaszew,51.7282,21.5013
09-500,Podgórze,52.4397,19.5189
09-500,Miałkówek,52.495,19.4359
09-541,Radycza,52.3314,19.7304
09-541,Kąty,52.3093,19.6622
09-541,Rybie,52.3469,19.7082
09-550,Kaźmierków,52.2963,19.5837
09-550,Lubieniek,52.365,19.5567
05-825,Izdebno Nowe,52.1306,20.5514
05-825,Chrzanów Duży,52.1264,20.6231
96-314,Stanisławów,52.1301,20.4803
96-314,Nowa Pułapina,52.1471,20.4596
96-316,Stare Budy,52.07,20.5129
05-604,Kurczowa Wieś,51.8364,20.941
05-604,Marynin,51.7714,21.0408
05-620,Błędów,51.7795,20.695
05-620,Czesławin,51.8247,20.6262
05-650,Chynów,51.901,21.0858
05-652,Konie,51.9115,20.7101
05-660,Gośniewice,51.8237,21.1445
05-660,Michałów Górny,51.7121,21.0469
26-420,Dąbrowa,51.6545,20.5293
26-420,Żdżary,51.6577,20.4633
26-420,Gostomia,51.6203,20.6351
26-902,Grabów Nad Pilicą,51.7288,21.2186
26-903,Brzóza,51.5998,21.3482
26-914,Gruszczyn,51.8178,21.3303
26-920,Marianów,51.4371,21.8016
26-922,Słowiki-Folwark,51.5405,21.658
05-101,Skierdy,52.4054,20.8124
05-119,Józefów,52.3831,20.9951
05-140,Ludwinowo Zegrzyńskie,52.4957,21.0175
05-140,Izbica,52.4915,20.9527
05-140,Kania Polska,52.5254,21.1343
27-300,Krępa Górna,51.1484,21.5562
27-300,Maruszów,51.0837,21.6363
27-300,Krępa Kościelna,51.1564,21.5582
27-300,Wola Solecka Pierwsza,51.1866,21.7085
27-310,Ciepielów,51.2472,21.5757
27-312,Chotcza Górna,51.2376,21.7558
27-312,Karolów,51.2677,21.6525
27-320,Przedmieście Bliższe,51.1352,21.7297
27-320,Dziurków,51.1375,21.7051
27-350,Stara Wieś,51.0814,21.4614
27-350,Krzyżanówka,51.0843,21.4228
27-350,Wierzchowiska Pierwsze,51.1537,21.5241
27-353,Ciecierówka,51.1717,21.3761
08-205,Kazimierzów,52.2025,23.0203
08-207,Mszanna,52.1496,22.7461
06-210,Chodkowo Wielkie,53.0286,21.0437
06-210,Bogdalec,52.9034,21.0251
06-212,Grabowo,53.0807,21.2202
06-212,Bagienice Szlacheckie,53.0553,21.2045
06-220,Rostki,52.8438,21.2379
06-425,Byszewo,52.8244,20.9782
06-425,Ośnica,52.8522,21.0387
06-425,Czarnostów,52.8032,21.0008
05-071,Grabina,52.2377,21.3166
05-071,Kazimierów,52.2372,21.3639
05-074,Chobot,52.2464,21.3999
05-300,Celinów,52.1541,21.4512
05-300,Wólka Mińska,52.2013,21.5685
05-307,Duchów,52.3101,21.7299
05-310,Abramy,52.2539,21.7995
05-311,Walercin,52.2537,21.4814
05-311,Choszczak,52.1684,21.4791
05-319,Skwarne,52.133,21.7669
06-445,Tuchowo,52.8772,20.2547
06-445,Konotopa,52.9197,20.313
06-445,Drogiszka,52.9562,20.3525
06-520,Zawady,53.1043,20.6418
06-520,Dzierzgowo,53.1524,20.6631
06-520,Dobrogosty,53.1523,20.5858
06-521,Głużek,53.0615,20.263
06-545,Rumoka,53.0732,20.2034
06-550,Stare Garkowo,53.0196,20.0804
06-560,Żmijewo Kościelne,53.0214,20.4887
06-561,Dąbek,53.0138,20.3661
05-152,Sowia Wola Folwarczna,52.3666,20.6353
05-155,Nowe Polesie,52.3736,20.4852
05-155,Stare Gniewniewice,52.4181,20.5194
05-190,Mazewo Dworskiea,52.6176,20.744
05-190,Jackowo Dworskie,52.6323,20.7846
06-320,Guzowatka,53.2448,21.2411
07-402,Długi Kąt,53.2029,21.5382
07-405,Żmijewek-Mans,52.9969,21.8091
07-407,Laski Szlacheckie,52.9329,21.7918
07-407,Dobki Nowe,52.9812,21.8113
06-126,Żebry-Falbogi,52.7233,20.88
06-126,Sisice,52.7027,20.9659
06-150,Wyrzyki,52.6824,20.7419
07-215,Cygany,52.7403,21.3322
07-217,Łęcino,52.6336,21.1279
07-217,Zatory,52.6047,21.1836
26-613,Kozłów,51.4631,21.2419
26-624,Grabina,51.2836,21.1353
26-625,Michałów,51.3985,20.9103
26-625,Kowalanka,51.3853,20.9956
26-630,Gzowice-Kolonia,51.4035,21.3522
26-634,Kuczki-Wieś,51.3649,21.3495
26-650,Słowików,51.46,20.8864
26-650,Witoldów,51.5191,20.8406
26-650,Młódnice,51.4215,20.869
26-650,Glinice,51.4986,20.8472
26-652,Sosnowica,51.4938,21.0409
26-660,Kępiny,51.5292,21.084
26-670,Kieszek,51.4577,21.3313
26-680,Dąbrówka Warszawska,51.2836,21.1019
08-107,Uziębły,52.2762,22.3912
08-108,Stary Bartków,52.3329,22.545
08-110,Topórek,52.1923,22.3089
08-112,Łupiny,52.0553,22.2411
08-117,Helenów,52.0293,22.0651
08-124,Księżopole-Smolaki,52.3241,22.0846
08-125,Sosna-Kozółki,52.2699,22.2314
08-130,Żeliszew Duży,52.1298,21.9901
08-140,Leśniczówka,52.1715,22.4445
08-140,Czepielin-Kolonia,52.2365,22.4169
09-200,Kręćkowo,52.7942,19.6352
09-204,Rzeszotary-Stara Wieś,52.8738,19.82
09-209,Gutowo-Górki,52.751,19.8418
09-209,Ostrowy,52.7887,19.8547
09-213,Antoniewo,52.7436,19.6659
09-213,Cetlin,52.7543,19.7999
09-215,Żurawin,52.7894,19.5404
09-215,Dobaczewo,52.8131,19.5562
09-215,Zglenice Małe,52.7881,19.6009
09-226,Słupia,52.7595,19.8566
05-088,Przęsławice,52.369,20.2372
96-514,Antosin,52.2753,20.0827
96-520,Wołyńskie,52.3417,20.0098
96-520,Uderz,52.3526,20.0591
96-520,Łaziska,52.333,20.0874
96-521,Sewerynów,52.2687,20.0522
08-300,Łubianki,52.4314,22.2437
08-300,Brzozów-Kolonia,52.4076,22.1813
08-307,Sawice-Bronisze,52.3335,22.4924
08-307,Wierzbice Górne,52.3844,22.4557
08-307,Kanabród,52.4112,22.4359
08-311,Sikory,52.3384,22.1619
08-320,Stare Mursy,52.565,22.2488
08-331,Kolonia Kurowice,52.5321,22.3461
26-500,Jankowice,51.2751,20.8739
26-500,Szydłowiec,51.2236,20.8552
26-500,Ciechostowice,51.1648,20.7684
26-510,Sulistrowice,51.3079,20.7716
05-080,Mościska,52.2884,20.8683
05-084,Marianów,52.2678,20.5602
05-085,Rzęszyce,52.2694,20.3661
05-085,Bieliny,52.3056,20.4411
05-085,Strzyżew,52.2595,20.3514
05-085,Kwiatkówek,52.2582,20.434
05-085,Zawady,52.2519,20.4193
05-092,Łomianki,52.3354,20.8877
05-850,Pogroszew,52.2297,20.7442
05-850,Konotopa,52.1981,20.8249
05-870,Łaźniewek,52.2314,20.6588
07-110,Ziomaki,52.299,21.984
07-110,Stara Sucha,52.2581,22.0112
07-120,Turna,52.4395,21.9161
07-140,Sadowne,52.6357,21.8495
07-140,Sadoleś,52.6568,21.8748
07-140,Kolonia Złotki,52.6209,21.9725
05-200,Wołomin,52.3456,21.2427
05-200,Leśniakowizna,52.3175,21.2746
05-240,Waganka,52.4714,21.4713
05-250,Rżyska,52.3915,21.2396
05-270,Nadma,52.3661,21.1611
05-280,Podbale,52.4629,21.717
05-282,Jadwisin,52.4502,21.6376
07-200,Kamieńczyk,52.6002,21.5466
07-203,Michalin,52.5688,21.3261
07-207,Plewica,52.7683,21.3386
07-210,Marianowo,52.7533,21.4821
07-210,Grądy Zalewne,52.7709,21.4558
07-211,Dębienica,52.7322,21.6482
26-700,Niwki,51.3762,21.5368
26-700,Barycz Stara,51.3113,21.6664
26-700,Męciszów,51.3991,21.4813
26-706,Rawica Nowa,51.3415,21.3967
26-720,Władysławów,51.4018,21.6919
26-720,Czarnolas-Kolonia,51.4381,21.7018
09-135,Wojciechowo,52.8543,20.0347
09-135,Goszczk,52.8814,20.1331
09-135,Nowa Wieś,52.9126,20.0007
09-135,Siemiątkowo-Rogale,52.8956,20.0149
09-304,Łazy,53.0944,19.8554
09-304,Zatorowizna,53.0595,19.661
09-315,Poniatowo,53.0462,19.8706
09-317,Psota,53.0186,19.7308
09-317,Przeradz Mały,53.0169,19.7792
09-317,Swojęcin,53.0075,19.8572
96-315,Różanów,52.1195,20.2713
96-315,Wola Miedniewska,52.098,20.308
96-320,Lutkówka-Kolonia,51.9207,20.6025
96-320,Pieńki-Strzyże,51.9351,20.5768
96-330,Wincentów,51.9572,20.3161
09-410,Płock,52.5339,19.7618
26-607,Radom,51.4037,21.1489
00-002,Warszawa,52.2358,21.0101
00-042,Warszawa,52.2355,21.0181
00-089,Warszawa,52.2439,21.005
00-211,Warszawa,52.2517,21.0001
00-249,Warszawa,52.2476,21.01
00-344,Warszawa,52.239,21.0276
00-347,Warszawa,52.2411,21.0283
00-362,Warszawa,52.2347,21.0198
00-416,Warszawa,52.2299,21.0318
00-454,Warszawa,52.2162,21.0471
00-623,Warszawa,52.2133,21.0211
00-659,Warszawa,52.2223,21.0141
00-675,Warszawa,52.2228,21.0136
00-702,Warszawa,52.1999,21.0707
00-767,Warszawa,52.1947,21.0336
00-783,Warszawa,52.205,21.0249
00-811,Warszawa,52.2263,20.9878
00-879,Warszawa,52.239,20.9875
01-014,Warszawa,52.24,20.9817
01-115,Warszawa,52.2405,20.9444
01-122,Warszawa,52.2353,20.9447
01-147,Warszawa,52.2378,20.9631
01-195,Warszawa,52.2359,20.9752
01-241,Warszawa,52.229,20.9551
01-246,Warszawa,52.22,20.9568
01-251,Warszawa,52.2216,20.9373
01-266,Warszawa,52.2205,20.9309
01-378,Warszawa,52.2226,20.9231
01-424,Warszawa,52.2423,20.9567
01-426,Warszawa,52.2474,20.9505
01-527,Warszawa,52.2655,20.9938
01-553,Warszawa,52.2648,20.9916
01-572,Warszawa,52.2647,20.983
01-574,Warszawa,52.2664,20.9806
01-602,Warszawa,52.2714,20.9888
01-670,Warszawa,52.2873,20.9749
01-711,Warszawa,52.2681,20.9715
01-793,Warszawa,52.2596,20.9778
01-813,Warszawa,52.2848,20.9567
01-838,Warszawa,52.283,20.9526
01-883,Warszawa,52.2739,20.9533
01-884,Warszawa,52.2747,20.9525
01-915,Warszawa,52.2856,20.9376
02-011,Warszawa,52.2261,20.9954
02-089,Warszawa,52.2128,20.9876
02-104,Warszawa,52.2052,20.9733
02-109,Warszawa,52.2053,20.9822
02-132,Warszawa,52.197,20.9805
02-155,Warszawa,52.1917,20.9733
02-181,Warszawa,52.176,20.9466
02-191,Warszawa,52.1645,20.9336
02-290,Warszawa,52.1749,20.9268
02-321,Warszawa,52.2172,20.9794
02-426,Warszawa,52.2102,20.9038
02-440,Warszawa,52.2128,20.9145
02-443,Warszawa,52.2088,20.9154
02-518,Warszawa,52.2074,21.013
02-594,Warszawa,52.2087,21.0022
02-610,Warszawa,52.1952,21.0171
02-629,Warszawa,52.1912,21.0197
02-630,Warszawa,52.1915,21.0226
02-673,Warszawa,52.1859,20.9937
02-761,Warszawa,52.1741,21.0552
02-863,Warszawa,52.1289,21.0043
02-877,Warszawa,52.1155,21.0158
02-887,Warszawa,52.1121,21.0221
02-914,Warszawa,52.1781,21.0485
02-932,Warszawa,52.182,21.0632
02-965,Warszawa,52.1595,21.0919
02-996,Warszawa,52.1398,21.1321
03-002,Warszawa,52.3509,21.0231
03-179,Warszawa,52.3218,20.9801
03-206,Warszawa,52.2931,21.0206
03-226,Warszawa,52.2984,21.033
03-238,Warszawa,52.2973,21.0189
03-265,Warszawa,52.3047,21.0339
03-406,Warszawa,52.2562,21.032
03-425,Warszawa,52.2598,21.0396
03-469,Warszawa,52.2597,21.0276
03-535,Warszawa,52.273,21.0444
03-563,Warszawa,52.2752,21.0567
03-675,Warszawa,52.2783,21.0706
03-679,Warszawa,52.2796,21.0765
03-718,Warszawa,52.2495,21.0293
03-757,Warszawa,52.2588,21.0549
03-797,Warszawa,52.2677,21.0759
03-807,Warszawa,52.2481,21.0606
03-841,Warszawa,52.2466,21.0672
03-929,Warszawa,52.2323,21.0588
03-932,Warszawa,52.2328,21.051
03-944,Warszawa,52.2224,21.0715
03-963,Warszawa,52.2256,21.0579
03-969,Warszawa,52.2273,21.0659
03-992,Warszawa,52.2017,21.1288
04-204,Warszawa,52.2376,21.1278
04-211,Warszawa,52.2377,21.1249
04-213,Warszawa,52.2403,21.1237
04-228,Warszawa,52.2361,21.1311
04-306,Warszawa,52.2446,21.1137
04-348,Warszawa,52.2493,21.0929
04-384,Warszawa,52.2518,21.0841
04-443,Warszawa,52.2676,21.1537
04-444,Warszawa,52.2651,21.1523
04-447,Warszawa,52.2633,21.1536
04-464,Warszawa,52.2602,21.126
04-488,Warszawa,52.2519,21.1638
04-564,Warszawa,52.2285,21.1499
04-634,Warszawa,52.2132,21.166
04-688,Warszawa,52.2122,21.1435
04-715,Warszawa,52.2042,21.1725
04-729,Warszawa,52.2166,21.2024
04-736,Warszawa,52.2067,21.1836
04-757,Warszawa,52.2075,21.2038
04-776,Warszawa,52.1986,21.1514
04-817,Warszawa,52.1895,21.2194
04-839,Warszawa,52.1809,21.1932
04-841,Warszawa,52.1788,21.1983
04-987,Warszawa,52.1554,21.1818
49-200,Mikołajowa,50.6752,17.2569
49-300,Brzezina,50.8824,17.4251
49-305,Lipki,50.912,17.3833
49-322,Czeska Wieś,50.751,17.4788
49-340,Leśniczówka,50.7785,17.6
49-353,Małujowice,50.8471,17.3815
48-100,Widok,50.2052,17.9075
48-100,Gołuszowice,50.1997,17.788
48-118,Kietlice,50.2755,17.8132
48-130,Gniewkowice,50.0596,17.9262
47-208,Poborszów,50.3753,18.0838
47-260,Zakrzów,50.2532,18.1576
46-200,Ligota Zamecka,50.9753,18.237
46-200,Gotartów,50.9943,18.2029
46-203,Kluczbork,50.9813,18.2121
46-220,Ciecierzyn,51.1374,18.1601
46-275,Wędrynia,50.8664,18.3167
47-300,Ściborowice,50.424,17.9264
46-113,Wilkówek,51.1267,17.6493
46-166,Brzozowiec,51.0049,17.5541
48-300,Hajduki Nyskie,50.4288,17.3627
84-210,Zwartówko,54.6877,17.8137
84-217,Grabowiec,54.5002,18.2421
84-218,Strzelęcino,54.6037,17.7996
84-223,Niepoczołowice,54.4302,17.8946
84-250,Rybno,54.6823,18.0873
82-400,Ramzy Małe,53.8783,19.1044
82-410,Jurkowice,53.9596,19.1331
80-025,Gdańsk,54.3286,18.6269
80-058,Gdańsk,54.3158,18.6324
80-059,Gdańsk,54.3156,18.6373
80-077,Gdańsk,54.3217,18.6371
80-239,Gdańsk,54.3772,18.6138
80-245,Gdańsk,54.3799,18.6092
80-268,Gdańsk,54.389,18.5817
80-306,Gdańsk,54.3935,18.5699
80-336,Gdańsk,54.418,18.5585
80-350,Gdańsk,54.4184,18.5864
80-375,Gdańsk,54.4112,18.5904
80-432,Gdańsk,54.3788,18.6192
80-509,Gdańsk,54.4093,18.6299
80-560,Gdańsk,54.3861,18.6384
80-607,Gdańsk,54.3598,18.7072
80-633,Gdańsk,54.3602,18.7271
80-703,Gdańsk,54.3577,18.683
80-705,Gdańsk,54.3555,18.6865
80-707,Gdańsk,54.3554,18.6816
80-763,Gdańsk,54.3434,18.6596
80-822,Gdańsk,54.3445,18.648
80-885,Gdańsk,54.3535,18.6509
81-049,Gdynia,54.5424,18.4675
81-120,Gdynia,54.5487,18.5392
81-132,Gdynia,54.5507,18.5324
81-134,Gdynia,54.5508,18.5393
81-136,Gdynia,54.5467,18.5406
81-208,Gdynia,54.5314,18.4821
81-215,Gdynia,54.5343,18.4909
81-333,Gdynia,54.5228,18.5208
81-355,Gdynia,54.5204,18.5339
81-359,Gdynia,54.5206,18.5404
81-365,Gdynia,54.5184,18.5363
81-581,Gdynia,54.4669,18.505
81-593,Gdynia,54.4737,18.4839
81-635,Gdynia,54.4922,18.5131
81-661,Gdynia,54.4917,18.512
81-727,Sopot,54.4407,18.5734
81-738,Sopot,54.4332,18.5733
81-755,Sopot,54.4418,18.5654
81-760,Sopot,54.443,18.5665
81-833,Sopot,54.4381,18.5503
81-846,Sopot,54.4363,18.5554
81-853,Sopot,54.434,18.5614
42-575,Strzyżowice,50.3862,19.082
42-595,Wymysłów,50.4061,18.9954
43-394,Rudzica,49.8525,18.8932
43-502,Bronów,49.88,18.9136
43-246,Zabłocie,49.9,18.7764
43-426,Dębowiec,49.8158,18.7165
42-230,Stary Koniecpol,50.7885,19.641
42-231,Cykarzew Północny,50.9645,19.1584
42-233,Topolów,50.9063,19.1606
42-253,Skowronów,50.7384,19.3756
42-262,Korwinów,50.7308,19.172
42-262,Mazury,50.7183,19.0879
42-270,Adamów,50.8719,19.338
42-270,Lipicze,50.9373,19.3909
42-270,Rzeki Małe,50.881,19.4044
42-270,Bartkowice,50.917,19.3735
42-270,Skrzydlów,50.863,19.3627
42-274,Aleksandria,50.7384,18.9532
42-274,Korzonek,50.7078,18.9762
42-282,Łęg,51.0293,19.2999
42-282,Teklinów,50.9885,19.3606
44-109,Chechło,50.4109,18.404
42-110,Dąbrowa,51.0661,18.9144
42-122,Ostrowy Nad Okszą,50.9756,19.0536
42-130,Wręczyca Wielka,50.8437,18.9172
42-133,Jezioro,50.7935,18.8462
42-133,Puszczew,50.802,18.8528
42-140,Koski Pierwsze,50.8618,18.7627
42-142,Kamińsko,50.8057,18.7185
42-165,Wapiennik,51.0477,18.8348
42-283,Mzyki,50.6441,18.9591
42-284,Oleksiki,50.7238,18.8238
42-289,Psary,50.6114,18.9659
42-700,Draliny,50.6922,18.6231
42-772,Gwoździany,50.7194,18.5288
42-772,Koszwice,50.6572,18.5346
43-180,Orzesze,50.1236,18.7792
42-311,Kępina Wysocka,50.6457,19.289
42-320,Ludwinów,50.6776,19.4454
42-320,Bobolice,50.6097,19.4979
42-350,Gliniana Góra,50.5868,19.2337
42-360,Jastrząb,50.6692,19.19
43-100,Pszczyna,49.976,18.9383
43-241,Łąka,49.9583,18.9085
43-250,Pniówek,49.96,18.6642
43-267,Kobielice,50.0036,18.8647
47-420,Rudy,50.1803,18.478
47-430,Rudy,50.1919,18.4487
47-451,Krzyżanowice,49.981,18.2629
47-460,Owsiszcze,49.9777,18.2235
47-470,Borucin,50.0069,18.1564
47-480,Lekartów,50.0685,18.1385
44-292,Zwonowice,50.1459,18.4435
42-624,Zendek,50.5036,19.103
43-220,Bojszowy,50.0571,19.0954
44-351,Turza Śląska,49.9709,18.4494
44-360,Grabówka,50.0244,18.3138
42-427,Pradła,50.5718,19.6452
42-440,Kiełkowice,50.4846,19.5705
42-445,Grabiec,50.6169,19.7523
34-324,Leśna,49.6716,19.1401
34-332,Koszarawa,49.653,19.4186
34-370,Rycerka Dolna,49.4891,19.082
43-317,Bielsko-Biała,49.8132,19.0286
43-320,Bielsko-Biała,49.801,19.0595
42-280,Częstochowa,50.794,19.0477
42-525,Dąbrowa Górnicza,50.3479,19.4213
44-113,Gliwice,50.3382,18.6372
43-606,Jaworzno,50.1779,19.3002
40-064,Katowice,50.2549,19.015
40-107,Katowice,50.2745,19.0005
40-112,Katowice,50.2751,19.0071
40-119,Katowice,50.2714,19.0128
40-170,Katowice,50.2719,19.0312
40-173,Katowice,50.2689,19.0335
40-213,Katowice,50.2647,19.042
40-357,Katowice,50.2674,19.0898
40-405,Katowice,50.2442,19.0977
40-407,Katowice,50.2422,19.0935
40-434,Katowice,50.235,19.0696
40-472,Katowice,50.2237,19.067
40-538,Katowice,50.2286,19.001
40-553,Katowice,50.2297,18.9869
40-567,Katowice,50.2332,18.9816
40-598,Katowice,50.2459,18.9864
40-702,Katowice,50.2272,18.9874
40-718,Katowice,50.221,18.9736
40-806,Katowice,50.2445,18.9832
40-887,Katowice,50.2848,18.9691
44-279,Rybnik,50.0809,18.4463
44-280,Rybnik,50.0804,18.4604
41-809,Zabrze,50.2791,18.8119
28-100,Baranów,50.4114,20.7991
28-100,Widuchowa,50.486,20.7926
28-100,Zbludowice,50.4472,20.7242
28-100,Zbrodzice,50.4899,20.7628
28-130,Kąty Nowe,50.4494,20.9413
28-136,Grotniki Duże,50.3018,20.8169
28-136,Parchocin,50.3254,20.9563
28-142,Brzozówka,50.5311,20.9235
28-300,Kopaniny,50.6316,20.3517
28-300,Ignacówka,50.6668,20.3492
28-300,Węgleniec,50.6078,20.3457
28-300,Przysów,50.6704,20.2183
28-300,Diament,50.6012,20.2653
28-305,Staniowice,50.687,20.4858
28-340,Piła,50.5505,20.0457
28-363,Podlesie,50.7461,20.139
25-530,Szarbia Zwierzyniecka,50.3294,20.3682
28-506,Czarnocin,50.3415,20.5183
28-506,Ciuślice,50.3472,20.4762
28-512,Stojanowice,50.2266,20.557
28-512,Morawiany,50.2261,20.619
28-512,Sędziszowice,50.203,20.5843
26-004,Górno-Parcele,50.863,20.8211
26-006,Trzcianka,50.8432,21.0648
26-008,Podmąchocice,50.8908,20.7906
26-015,Podstoła,50.6747,20.8506
26-020,Sędziejowice,50.5799,20.6548
26-021,Podkranów,50.7961,20.7723
26-021,Niwy,50.7893,20.8297
26-021,Słopiec Rządowy-Kolonia,50.7752,20.7321
26-021,Danków,50.8092,20.8327
26-025,Gęsice,50.7434,21.1044
26-026,Lisów,50.6904,20.6689
26-035,Lipiny,50.6971,21.0668
26-035,Radostów,50.7074,21.1147
26-035,Dębno,50.6815,21.0257
26-050,Chrusty,50.9698,20.6767
26-060,Łukowa,50.7269,20.5349
26-065,Micigózd,50.8997,20.4558
26-065,Gniewce,50.8691,20.4909
26-067,Strawczyn,50.9396,20.416
26-067,Strawczynek,50.9417,20.4415
26-070,Orczów,50.9307,20.2877
26-070,Fryszerka,50.9429,20.1629
26-070,Knieja,50.956,20.1869
26-070,Czałczyn,50.972,20.2417
26-080,Borki,51.0095,20.425
26-080,Zaborowice,51.035,20.4733
26-200,Koczwara,51.1866,20.4453
26-200,Bedlno,51.2044,20.2705
26-212,Królewiec,51.052,20.4154
26-212,Sachalin,51.0646,20.3943
26-234,Hucisko,51.0153,20.2055
26-260,Julianów,51.1333,20.0329
26-260,Sęp,51.1546,20.0987
27-500,Rosochy,50.8276,21.4857
27-515,Bronisławów,50.9406,21.6989
27-515,Leopoldów,50.9581,21.7857
27-530,Przybysławice,50.8291,21.6723
27-530,Jakubowice,50.8131,21.669
27-532,Gierczyce,50.8065,21.5294
27-545,Ublinek,50.7426,21.4043
27-552,Gołoszyce,50.7966,21.2958
27-570,Boduszów,50.7188,21.3534
27-570,Nowa Łagowica,50.7069,21.1662
27-570,Podzaldów,50.7359,21.2604
27-570,Kujawy,50.6922,21.3406
27-580,Wszechświęte,50.8622,21.4253
27-400,Jędrzejowice,50.9157,21.3233
27-400,Gromadzice,50.8839,21.3488
27-415,Małe Jodło,50.9376,21.2248
27-415,Nietulisko Małe,50.9711,21.2591
27-425,Jeżów,50.8628,21.2227
27-440,Jastków,50.8726,21.5343
28-400,Szarbków,50.5462,20.6338
28-440,Stępocice,50.4307,20.33
28-440,Wola Knyszyńska,50.4456,20.2784
28-440,Kwaszyn,50.3665,20.3996
27-620,Bożydar,50.7286,21.8183
27-641,Piekary,50.6866,21.583
27-650,Złota,50.6594,21.6777
27-650,Ryłowice,50.6335,21.5531
27-660,Gnieszowice,50.6043,21.5441
27-660,Postronna,50.6311,21.5228
27-670,Skrzypaczowice,50.5715,21.5532
27-670,Przewłoka,50.5472,21.6111
26-120,Wołów,51.0935,20.7938
26-140,Gózd,50.9831,20.7644
26-140,Osełków,51.0024,20.8037
27-220,Mirzec-Poduchowne,51.1382,21.0475
27-225,Rzepin Drugi,50.98,21.1116
28-200,Mostki,50.6168,21.2084
28-210,Barabaszówka,50.6421,21.2768
28-210,Góry Moszyńskie,50.6452,21.274
28-220,Podlesie,50.4586,21.1344
28-225,Solec,50.5572,20.9546
28-230,Zdzieci Nowe,50.4351,21.2147
28-232,Zofiówka,50.3804,21.1553
29-105,Wojciechów,50.929,20.1741
62-600,Kamień,52.2786,18.6695
62-604,Police Średnie,52.1476,18.6191
62-613,Stare Budki,52.2349,18.5365
62-613,Żeromin,52.2908,18.5808
62-620,Lubotyń,52.396,18.6292
62-641,Przybyszew,52.2026,18.9198
62-641,Nowa Wioska,52.2072,18.9372
62-650,Kłodawa,52.2544,18.9138
62-660,Chełmno,52.1122,18.7525
62-500,Bicz-Ostatki,52.1284,18.2686
62-500,Lisiec Wielki,52.1182,18.2352
62-511,Dębicz,52.2615,18.4184
62-511,Święciec,52.3073,18.4205
62-513,Potażniki,52.1767,18.3491
62-530,Radwaniec,52.2963,18.0778
62-530,Borowe,52.3132,18.1888
62-540,Sławoszewek,52.3886,18.1995
62-540,Danków,52.3864,18.1012
62-541,Budzisław Kościelny,52.4361,18.0848
62-550,Nowy Świat,52.463,18.1451
62-550,Dębówiec-Kolonia,52.4526,18.1191
62-560,Zalesie,52.4436,18.2713
62-561,Licheń Stary,52.3203,18.362
62-563,Pogoń Lubstowska,52.358,18.4106
62-570,Rybie,52.0167,18.1803
62-586,Osiecza Pierwsza,52.1866,18.109
62-610,Olszewo,52.3972,18.5241
62-610,Przystronie,52.343,18.6035
62-619,Wilcza Kłoda,52.4037,18.4293
62-619,Sosnówka,52.4109,18.4854
